timestamp,source_ip,dest_ip,port,protocol,bytes,failed_login,event_type
2026-02-16T14:48:56.336055,192.168.1.13,49.53.217.151,443,ICMP,15585,0,connection
2026-02-16T14:49:10.336055,192.168.1.4,169.225.14.174,53,TCP,27348,0,connection
2026-02-16T14:49:10.336055,192.168.1.21,23.194.217.19,995,TCP,33228,0,connection
2026-02-16T14:49:11.336055,192.168.1.49,174.6.224.109,22,TCP,7449,0,connection
2026-02-16T14:49:18.336055,192.168.1.11,180.158.44.76,6379,TCP,7991,0,connection
2026-02-16T14:49:36.336055,192.168.1.42,198.162.154.46,995,UDP,25981,0,connection
2026-02-16T14:49:39.336055,192.168.1.8,51.227.52.16,993,UDP,43580,0,connection
2026-02-16T14:49:39.336055,192.168.1.48,39.220.46.88,80,ICMP,33178,0,connection
2026-02-16T14:49:43.336055,192.168.1.43,120.125.223.158,143,ICMP,49302,0,connection
2026-02-16T14:49:46.336055,192.168.1.9,7.207.231.57,995,ICMP,25181,0,connection
2026-02-16T14:49:55.336055,192.168.1.17,46.51.171.134,993,ICMP,24508,0,connection
2026-02-16T14:50:07.336055,192.168.1.2,141.129.114.233,22,UDP,8373,0,connection
2026-02-16T14:50:24.336055,192.168.1.20,36.233.227.254,6379,TCP,26888,0,connection
2026-02-16T14:50:39.336055,192.168.1.28,81.204.169.217,3306,UDP,21232,0,connection
2026-02-16T14:50:45.336055,192.168.1.8,209.255.64.126,6379,ICMP,3924,0,connection
2026-02-16T14:50:46.336055,192.168.1.40,210.42.121.82,80,TCP,19747,0,connection
2026-02-16T14:51:06.336055,192.168.1.18,64.48.49.181,143,ICMP,12186,0,connection
2026-02-16T14:51:07.336055,192.168.1.9,67.12.218.207,443,UDP,14587,0,connection
2026-02-16T14:51:09.336055,192.168.1.4,209.255.64.126,25,TCP,9356,0,connection
2026-02-16T14:51:11.336055,192.168.1.25,126.20.137.102,110,TCP,11759,0,connection
2026-02-16T14:51:21.336055,192.168.1.44,210.42.121.82,143,UDP,7441,0,connection
2026-02-16T14:51:42.336055,192.168.1.38,186.247.187.75,25,UDP,17321,0,connection
2026-02-16T14:51:48.336055,192.168.1.30,168.101.82.211,5432,TCP,34297,0,connection
2026-02-16T14:51:48.336055,192.168.1.22,141.140.141.89,110,UDP,23165,0,connection
2026-02-16T14:51:51.336055,192.168.1.30,19.178.102.204,143,UDP,36117,0,connection
2026-02-16T14:52:02.336055,192.168.1.5,51.227.52.16,25,UDP,38514,0,connection
2026-02-16T14:52:06.336055,192.168.1.23,64.190.28.148,53,TCP,24077,0,connection
2026-02-16T14:52:28.336055,192.168.1.45,209.255.64.126,5432,ICMP,32408,0,connection
2026-02-16T14:52:47.336055,192.168.1.30,62.226.246.239,6379,ICMP,28370,0,connection
2026-02-16T14:53:17.336055,192.168.1.2,36.233.227.254,143,ICMP,15837,0,connection
2026-02-16T14:53:29.336055,192.168.1.7,116.182.148.154,25,TCP,15820,0,connection
2026-02-16T14:53:59.336055,192.168.1.23,64.48.49.181,5432,ICMP,23223,0,connection
2026-02-16T14:54:05.336055,192.168.1.42,46.179.20.68,443,ICMP,37711,0,connection
2026-02-16T14:54:12.336055,192.168.1.38,158.125.218.253,110,UDP,14439,0,connection
2026-02-16T14:54:24.336055,192.168.1.5,153.23.30.59,53,ICMP,3242,0,connection
2026-02-16T14:54:30.336055,192.168.1.12,36.188.249.173,5432,TCP,35831,0,connection
2026-02-16T14:54:33.336055,192.168.1.4,23.194.217.19,22,ICMP,45908,0,connection
2026-02-16T14:54:35.336055,192.168.1.34,81.204.169.217,53,TCP,34071,0,connection
2026-02-16T14:54:37.336055,192.168.1.44,147.143.143.25,80,TCP,21291,0,connection
2026-02-16T14:54:42.336055,192.168.1.44,186.247.187.75,143,UDP,12461,0,connection
2026-02-16T14:54:42.336055,192.168.1.23,126.20.137.102,143,ICMP,13388,0,connection
2026-02-16T14:54:52.336055,192.168.1.23,57.113.154.237,6379,UDP,28895,0,connection
2026-02-16T14:54:59.336055,192.168.1.25,71.158.3.13,995,TCP,9597,0,connection
2026-02-16T14:55:02.336055,192.168.1.30,196.171.156.139,110,TCP,16350,0,connection
2026-02-16T14:55:03.336055,192.168.1.44,66.94.65.84,995,ICMP,35258,0,connection
2026-02-16T14:55:05.336055,192.168.1.5,180.65.20.180,110,TCP,38361,0,connection
2026-02-16T14:55:15.336055,192.168.1.28,141.140.141.89,993,UDP,8689,0,connection
2026-02-16T14:55:28.336055,192.168.1.10,19.178.102.204,995,UDP,34436,0,connection
2026-02-16T14:55:41.336055,192.168.1.27,90.242.158.244,53,UDP,17812,0,connection
2026-02-16T14:55:46.336055,192.168.1.18,219.192.84.43,110,ICMP,36005,0,connection
2026-02-16T14:55:57.336055,192.168.1.43,131.111.150.219,443,TCP,42730,0,connection
2026-02-16T14:56:04.336055,192.168.1.45,163.130.157.0,6379,ICMP,25855,0,connection
2026-02-16T14:56:09.336055,192.168.1.47,98.86.231.97,993,UDP,37456,0,connection
2026-02-16T14:56:15.336055,192.168.1.8,90.242.158.244,5432,UDP,21190,0,connection
2026-02-16T14:56:17.336055,192.168.1.22,113.139.252.139,143,UDP,26444,0,connection
2026-02-16T14:56:27.336055,192.168.1.22,50.144.187.117,6379,UDP,28434,0,connection
2026-02-16T14:56:28.336055,192.168.1.49,62.226.246.239,3306,TCP,47754,0,connection
2026-02-16T14:56:39.336055,192.168.1.42,170.235.73.54,6379,ICMP,28034,0,connection
2026-02-16T14:56:41.336055,192.168.1.14,76.122.88.235,53,TCP,25096,0,connection
2026-02-16T14:56:47.336055,192.168.1.22,62.226.246.239,53,UDP,204,0,connection
2026-02-16T14:56:50.336055,192.168.1.39,46.179.20.68,53,TCP,49915,0,connection
2026-02-16T14:57:02.336055,192.168.1.32,24.187.222.12,6379,TCP,27962,0,connection
2026-02-16T14:57:25.336055,192.168.1.26,36.233.227.254,443,ICMP,40537,0,connection
2026-02-16T14:57:38.336055,192.168.1.32,64.190.28.148,22,ICMP,39931,0,connection
2026-02-16T14:57:48.336055,192.168.1.39,56.185.247.188,993,TCP,9799,0,connection
2026-02-16T14:57:57.336055,192.168.1.6,163.49.235.155,443,UDP,26269,0,connection
2026-02-16T14:58:05.336055,192.168.1.15,54.254.210.125,80,UDP,8525,0,connection
2026-02-16T14:58:38.336055,192.168.1.49,62.226.246.239,110,UDP,36187,0,connection
2026-02-16T14:58:57.336055,192.168.1.4,170.235.73.54,6379,ICMP,29046,0,connection
2026-02-16T14:59:02.336055,192.168.1.7,81.144.167.53,443,UDP,43817,0,connection
2026-02-16T14:59:24.336055,192.168.1.4,145.254.251.209,993,TCP,48168,0,connection
2026-02-16T14:59:24.336055,192.168.1.46,59.35.170.123,6379,ICMP,29135,0,connection
2026-02-16T14:59:40.336055,192.168.1.24,46.179.20.68,143,ICMP,33384,0,connection
2026-02-16T14:59:58.336055,192.168.1.5,120.208.7.36,6379,UDP,30424,0,connection
2026-02-16T15:00:28.336055,192.168.1.10,46.179.20.68,22,UDP,9123,0,connection
2026-02-16T15:00:32.336055,192.168.1.40,7.207.231.57,443,UDP,43354,0,connection
2026-02-16T15:00:42.336055,192.168.1.46,39.220.46.88,3306,TCP,29757,0,connection
2026-02-16T15:01:02.336055,192.168.1.5,67.12.218.207,80,ICMP,17155,0,connection
2026-02-16T15:01:20.336055,192.168.1.23,120.125.223.158,110,UDP,9978,0,connection
2026-02-16T15:01:21.336055,192.168.1.9,64.190.28.148,6379,ICMP,10938,0,connection
2026-02-16T15:01:39.336055,192.168.1.39,153.23.30.59,443,UDP,2918,0,connection
2026-02-16T15:01:53.336055,192.168.1.5,126.20.137.102,143,UDP,32100,0,connection
2026-02-16T15:01:54.336055,192.168.1.19,169.38.97.105,5432,UDP,27403,0,connection
2026-02-16T15:01:58.336055,192.168.1.49,40.98.137.199,80,TCP,12358,0,connection
2026-02-16T15:02:18.336055,192.168.1.8,45.123.232.52,53,UDP,44705,0,connection
2026-02-16T15:02:22.336055,192.168.1.10,169.38.97.105,110,UDP,48035,0,connection
2026-02-16T15:02:43.336055,192.168.1.37,117.152.251.51,80,UDP,38575,0,connection
2026-02-16T15:02:52.336055,192.168.1.49,50.144.187.117,995,UDP,31251,0,connection
2026-02-16T15:02:55.336055,192.168.1.5,46.51.171.134,80,ICMP,29361,0,connection
2026-02-16T15:03:06.336055,192.168.1.16,170.235.73.54,25,UDP,19449,0,connection
2026-02-16T15:03:10.336055,192.168.1.31,147.143.143.25,443,UDP,15317,0,connection
2026-02-16T15:03:22.336055,192.168.1.49,182.152.236.213,25,TCP,5772,0,connection
2026-02-16T15:03:26.336055,192.168.1.21,116.182.148.154,995,ICMP,34829,0,connection
2026-02-16T15:03:31.336055,192.168.1.17,7.207.231.57,80,ICMP,46163,0,connection
2026-02-16T15:03:42.336055,192.168.1.10,106.101.237.229,22,ICMP,11246,0,connection
2026-02-16T15:04:10.336055,192.168.1.26,161.80.241.241,993,UDP,38836,0,connection
2026-02-16T15:04:15.336055,192.168.1.42,192.49.144.58,22,UDP,27679,0,connection
2026-02-16T15:04:24.336055,192.168.1.17,24.68.192.14,143,ICMP,29103,0,connection
2026-02-16T15:04:26.336055,192.168.1.38,113.139.252.139,143,UDP,15247,0,connection
2026-02-16T15:04:56.336055,192.168.1.39,106.101.237.229,995,UDP,45638,0,connection
2026-02-16T15:05:07.336055,192.168.1.17,46.119.42.203,110,ICMP,29958,0,connection
2026-02-16T15:05:13.336055,192.168.1.22,46.179.20.68,143,ICMP,40231,0,connection
2026-02-16T15:05:14.336055,192.168.1.19,145.254.251.209,995,ICMP,1263,0,connection
2026-02-16T15:05:46.336055,192.168.1.14,50.144.187.117,53,ICMP,41990,0,connection
2026-02-16T15:05:51.336055,192.168.1.33,40.98.137.199,5432,ICMP,19511,0,connection
2026-02-16T15:05:51.336055,192.168.1.28,62.226.246.239,53,ICMP,45362,0,connection
2026-02-16T15:05:55.336055,192.168.1.43,128.147.80.209,53,ICMP,36985,0,connection
2026-02-16T15:06:01.336055,192.168.1.35,116.182.148.154,80,UDP,36286,0,connection
2026-02-16T15:06:40.336055,192.168.1.46,40.98.137.199,53,ICMP,32109,0,connection
2026-02-16T15:06:41.336055,192.168.1.39,141.140.141.89,53,ICMP,26657,0,connection
2026-02-16T15:06:57.336055,192.168.1.3,120.125.223.158,22,ICMP,36226,0,connection
2026-02-16T15:06:58.336055,192.168.1.2,81.98.13.136,3306,ICMP,18955,0,connection
2026-02-16T15:06:59.336055,192.168.1.15,147.242.228.179,443,ICMP,27655,0,connection
2026-02-16T15:07:05.336055,192.168.1.37,59.35.170.123,25,ICMP,44429,0,connection
2026-02-16T15:07:06.336055,192.168.1.26,23.194.217.19,6379,ICMP,15761,0,connection
2026-02-16T15:07:07.336055,192.168.1.48,209.255.64.126,6379,UDP,31772,0,connection
2026-02-16T15:07:09.336055,192.168.1.23,141.129.114.233,5432,TCP,18621,0,connection
2026-02-16T15:07:10.336055,192.168.1.2,163.49.235.155,143,ICMP,39846,0,connection
2026-02-16T15:07:13.336055,192.168.1.21,86.129.52.109,6379,ICMP,45515,0,connection
2026-02-16T15:07:18.336055,192.168.1.46,164.148.60.106,6379,UDP,29393,0,connection
2026-02-16T15:07:29.336055,192.168.1.30,19.178.102.204,25,UDP,17393,0,connection
2026-02-16T15:07:29.336055,192.168.1.29,72.174.197.108,5432,ICMP,10175,0,connection
2026-02-16T15:07:31.336055,192.168.1.15,57.113.154.237,3306,UDP,22493,0,connection
2026-02-16T15:08:01.336055,192.168.1.22,126.20.137.102,25,UDP,16590,0,connection
2026-02-16T15:08:20.336055,192.168.1.31,175.61.161.216,3306,TCP,12670,0,connection
2026-02-16T15:08:24.336055,192.168.1.26,24.68.192.14,53,ICMP,30220,0,connection
2026-02-16T15:08:30.336055,192.168.1.20,120.208.7.36,995,ICMP,2312,0,connection
2026-02-16T15:08:38.336055,192.168.1.44,186.247.187.75,5432,UDP,39873,0,connection
2026-02-16T15:08:38.336055,192.168.1.10,134.213.221.155,443,ICMP,32417,0,connection
2026-02-16T15:08:39.336055,192.168.1.30,64.190.28.148,6379,TCP,34673,0,connection
2026-02-16T15:08:40.336055,192.168.1.9,151.213.34.158,5432,UDP,44875,0,connection
2026-02-16T15:08:45.336055,192.168.1.30,115.255.250.222,143,TCP,28699,0,connection
2026-02-16T15:09:21.336055,192.168.1.7,105.218.96.209,80,TCP,38234,0,connection
2026-02-16T15:09:22.336055,192.168.1.21,116.182.148.154,53,ICMP,29810,0,connection
2026-02-16T15:09:22.336055,192.168.1.10,57.109.16.57,443,TCP,32080,0,connection
2026-02-16T15:09:30.336055,192.168.1.40,54.254.210.125,143,UDP,46633,0,connection
2026-02-16T15:09:33.336055,192.168.1.26,93.195.72.78,25,TCP,24400,0,connection
2026-02-16T15:09:34.336055,192.168.1.34,54.254.210.125,6379,TCP,14963,0,connection
2026-02-16T15:09:55.336055,192.168.1.9,186.247.187.75,143,ICMP,37734,0,connection
2026-02-16T15:09:57.336055,192.168.1.3,67.12.218.207,25,TCP,37027,0,connection
2026-02-16T15:10:29.336055,192.168.1.44,109.9.5.132,25,UDP,31754,0,connection
2026-02-16T15:10:45.336055,192.168.1.33,219.192.84.43,22,UDP,49014,0,connection
2026-02-16T15:10:49.336055,192.168.1.27,105.218.96.209,53,TCP,21984,0,connection
2026-02-16T15:11:03.336055,192.168.1.22,141.140.141.89,143,ICMP,45012,0,connection
2026-02-16T15:11:06.336055,192.168.1.47,174.6.224.109,443,TCP,3494,0,connection
2026-02-16T15:11:10.336055,192.168.1.31,140.214.56.64,110,UDP,46620,0,connection
2026-02-16T15:11:17.336055,192.168.1.23,81.144.167.53,5432,UDP,21799,0,connection
2026-02-16T15:11:36.336055,192.168.1.40,57.109.16.57,995,TCP,17610,0,connection
2026-02-16T15:11:40.336055,192.168.1.19,180.158.44.76,25,ICMP,196,0,connection
2026-02-16T15:12:04.336055,192.168.1.6,169.38.97.105,443,ICMP,31496,0,connection
2026-02-16T15:12:20.336055,192.168.1.26,100.153.38.11,3306,TCP,40580,0,connection
2026-02-16T15:12:30.336055,192.168.1.23,169.38.97.105,110,UDP,43650,0,connection
2026-02-16T15:13:03.336055,192.168.1.23,151.213.34.158,6379,ICMP,41396,0,connection
2026-02-16T15:13:15.336055,192.168.1.49,36.233.227.254,143,UDP,41946,0,connection
2026-02-16T15:13:29.336055,192.168.1.22,39.220.46.88,25,TCP,40385,0,connection
2026-02-16T15:13:32.336055,192.168.1.35,36.188.249.173,143,ICMP,8691,0,connection
2026-02-16T15:13:38.336055,192.168.1.31,171.6.85.200,25,TCP,32439,0,connection
2026-02-16T15:13:45.336055,192.168.1.15,54.254.210.125,143,ICMP,12469,0,connection
2026-02-16T15:13:58.336055,192.168.1.34,64.190.28.148,5432,TCP,7193,0,connection
2026-02-16T15:14:15.336055,192.168.1.25,39.220.46.88,110,UDP,25976,0,connection
2026-02-16T15:14:27.336055,192.168.1.28,93.195.72.78,110,TCP,19819,0,connection
2026-02-16T15:14:31.336055,192.168.1.2,117.152.251.51,6379,TCP,46885,0,connection
2026-02-16T15:14:44.336055,192.168.1.34,131.111.150.219,6379,UDP,40583,0,connection
2026-02-16T15:14:57.336055,192.168.1.2,209.38.143.92,3306,ICMP,4683,0,connection
2026-02-16T15:14:58.336055,192.168.1.42,46.119.42.203,993,UDP,11657,0,connection
2026-02-16T15:15:09.336055,192.168.1.46,54.254.210.125,80,ICMP,7357,0,connection
2026-02-16T15:15:15.336055,192.168.1.27,71.158.3.13,53,UDP,30838,0,connection
2026-02-16T15:15:25.336055,192.168.1.8,164.148.60.106,5432,UDP,3504,0,connection
2026-02-16T15:15:30.336055,192.168.1.36,93.195.72.78,80,TCP,48188,0,connection
2026-02-16T15:15:52.336055,192.168.1.42,147.242.228.179,993,ICMP,48371,0,connection
2026-02-16T15:16:04.336055,192.168.1.19,66.94.65.84,110,ICMP,9517,0,connection
2026-02-16T15:16:08.336055,192.168.1.40,36.233.227.254,6379,ICMP,12628,0,connection
2026-02-16T15:16:11.336055,192.168.1.9,57.109.16.57,6379,ICMP,49461,0,connection
2026-02-16T15:16:22.336055,192.168.1.32,112.134.211.37,22,TCP,6754,0,connection
2026-02-16T15:16:47.336055,192.168.1.37,192.49.144.58,25,UDP,49261,0,connection
2026-02-16T15:16:54.336055,192.168.1.24,37.54.41.35,3306,ICMP,33610,0,connection
2026-02-16T15:17:18.336055,192.168.1.4,178.104.59.160,6379,UDP,13813,0,connection
2026-02-16T15:17:23.336055,192.168.1.29,141.129.114.233,80,ICMP,49533,0,connection
2026-02-16T15:17:29.336055,192.168.1.16,186.247.187.75,3306,TCP,14461,0,connection
2026-02-16T15:17:35.336055,192.168.1.35,72.174.197.108,995,ICMP,43104,0,connection
2026-02-16T15:17:38.336055,192.168.1.8,105.218.96.209,22,UDP,2105,0,connection
2026-02-16T15:17:42.336055,192.168.1.42,174.6.224.109,443,TCP,25891,0,connection
2026-02-16T15:18:00.336055,192.168.1.15,147.143.143.25,110,UDP,6983,0,connection
2026-02-16T15:18:12.336055,192.168.1.43,71.158.3.13,443,TCP,10282,0,connection
2026-02-16T15:18:13.336055,192.168.1.29,175.61.161.216,22,UDP,20117,0,connection
2026-02-16T15:18:15.336055,192.168.1.12,36.188.249.173,6379,UDP,4011,0,connection
2026-02-16T15:18:21.336055,192.168.1.40,120.125.223.158,5432,UDP,29950,0,connection
2026-02-16T15:18:36.336055,192.168.1.16,164.148.60.106,5432,TCP,47598,0,connection
2026-02-16T15:19:01.336055,192.168.1.45,62.226.246.239,995,TCP,46336,0,connection
2026-02-16T15:19:03.336055,192.168.1.40,120.125.223.158,3306,UDP,3475,0,connection
2026-02-16T15:19:06.336055,192.168.1.36,100.153.38.11,143,TCP,19177,0,connection
2026-02-16T15:19:15.336055,192.168.1.44,90.242.158.244,6379,TCP,26782,0,connection
2026-02-16T15:19:17.336055,192.168.1.44,46.51.171.134,3306,TCP,42519,0,connection
2026-02-16T15:19:18.336055,192.168.1.23,50.144.187.117,80,ICMP,36338,0,connection
2026-02-16T15:19:45.336055,192.168.1.46,40.98.137.199,3306,UDP,25599,0,connection
2026-02-16T15:19:46.336055,192.168.1.6,63.161.220.192,443,UDP,12232,0,connection
2026-02-16T15:19:54.336055,192.168.1.21,7.207.231.57,6379,TCP,9560,0,connection
2026-02-16T15:20:11.336055,192.168.1.41,64.238.54.71,3306,UDP,5537,0,connection
2026-02-16T15:20:19.336055,192.168.1.34,62.226.246.239,6379,ICMP,45157,0,connection
2026-02-16T15:20:46.336055,192.168.1.27,161.80.241.241,25,ICMP,5514,0,connection
2026-02-16T15:21:05.336055,192.168.1.4,141.129.114.233,443,TCP,29022,0,connection
2026-02-16T15:21:10.336055,192.168.1.23,7.207.231.57,995,UDP,31710,0,connection
2026-02-16T15:21:16.336055,192.168.1.4,196.171.156.139,443,TCP,36886,0,connection
2026-02-16T15:21:28.336055,192.168.1.49,81.204.169.217,6379,ICMP,39805,0,connection
2026-02-16T15:21:40.336055,192.168.1.45,158.125.218.253,443,TCP,2720,0,connection
2026-02-16T15:21:42.336055,192.168.1.5,219.192.84.43,5432,ICMP,21382,0,connection
2026-02-16T15:22:03.336055,192.168.1.36,180.158.44.76,80,ICMP,43398,0,connection
2026-02-16T15:22:04.336055,192.168.1.39,151.213.34.158,443,ICMP,17683,0,connection
2026-02-16T15:22:11.336055,192.168.1.8,40.98.137.199,80,ICMP,31623,0,connection
2026-02-16T15:22:25.336055,192.168.1.14,23.194.217.19,80,TCP,18634,0,connection
2026-02-16T15:22:35.336055,192.168.1.48,45.123.232.52,443,ICMP,6065,0,connection
2026-02-16T15:22:46.336055,192.168.1.17,164.148.60.106,443,UDP,46345,0,connection
2026-02-16T15:22:53.336055,192.168.1.44,37.54.41.35,443,ICMP,37264,0,connection
2026-02-16T15:23:00.336055,192.168.1.30,163.49.235.155,80,UDP,30761,0,connection
2026-02-16T15:23:06.336055,192.168.1.28,46.119.42.203,80,UDP,34361,0,connection
2026-02-16T15:23:22.336055,192.168.1.43,24.68.192.14,110,UDP,1242,0,connection
2026-02-16T15:23:29.336055,192.168.1.14,161.80.241.241,22,UDP,3565,0,connection
2026-02-16T15:23:33.336055,192.168.1.33,117.152.251.51,443,UDP,31517,0,connection
2026-02-16T15:23:33.336055,192.168.1.38,45.123.232.52,143,TCP,26930,0,connection
2026-02-16T15:23:48.336055,192.168.1.49,120.208.7.36,993,UDP,6580,0,connection
2026-02-16T15:24:12.336055,192.168.1.9,115.255.250.222,3306,TCP,11612,0,connection
2026-02-16T15:24:13.336055,192.168.1.14,131.111.150.219,6379,UDP,509,0,connection
2026-02-16T15:24:13.336055,192.168.1.21,62.226.246.239,80,UDP,41405,0,connection
2026-02-16T15:24:23.336055,192.168.1.25,86.129.52.109,53,TCP,31007,0,connection
2026-02-16T15:24:27.336055,192.168.1.38,71.158.3.13,6379,ICMP,353,0,connection
2026-02-16T15:24:41.336055,192.168.1.19,76.122.88.235,443,ICMP,30393,0,connection
2026-02-16T15:24:46.336055,192.168.1.20,192.49.144.58,53,ICMP,14033,0,connection
2026-02-16T15:24:51.336055,192.168.1.29,198.162.154.46,22,ICMP,8742,0,connection
2026-02-16T15:25:07.336055,192.168.1.19,105.218.96.209,25,ICMP,4944,0,connection
2026-02-16T15:25:10.336055,192.168.1.47,90.242.158.244,25,UDP,39673,0,connection
2026-02-16T15:25:13.336055,192.168.1.17,113.139.252.139,443,UDP,6704,0,connection
2026-02-16T15:25:25.336055,192.168.1.40,46.179.20.68,110,UDP,13904,0,connection
2026-02-16T15:25:27.336055,192.168.1.20,174.6.224.109,443,ICMP,37467,0,connection
2026-02-16T15:25:28.336055,192.168.1.44,147.143.143.25,53,TCP,41096,0,connection
2026-02-16T15:25:33.336055,192.168.1.2,46.15.49.0,3306,ICMP,24714,0,connection
2026-02-16T15:25:48.336055,192.168.1.5,90.242.158.244,110,ICMP,25612,0,connection
2026-02-16T15:25:50.336055,192.168.1.47,170.235.73.54,22,ICMP,297,0,connection
2026-02-16T15:26:00.336055,192.168.1.22,182.152.236.213,5432,ICMP,32799,0,connection
2026-02-16T15:26:09.336055,192.168.1.45,100.153.38.11,5432,TCP,11165,0,connection
2026-02-16T15:26:14.336055,192.168.1.39,169.225.14.174,995,TCP,2216,0,connection
2026-02-16T15:26:48.336055,192.168.1.27,55.173.21.28,143,UDP,27677,0,connection
2026-02-16T15:26:50.336055,192.168.1.29,24.68.192.14,443,ICMP,12580,0,connection
2026-02-16T15:26:54.336055,192.168.1.3,161.80.241.241,3306,TCP,44473,0,connection
2026-02-16T15:27:06.336055,192.168.1.28,90.242.158.244,5432,ICMP,13981,0,connection
2026-02-16T15:27:11.336055,192.168.1.49,55.173.21.28,25,UDP,39787,0,connection
2026-02-16T15:27:26.336055,192.168.1.10,180.158.44.76,6379,UDP,13710,0,connection
2026-02-16T15:27:36.336055,192.168.1.35,198.162.154.46,993,ICMP,34313,0,connection
2026-02-16T15:27:36.336055,192.168.1.22,81.98.13.136,993,UDP,13791,0,connection
2026-02-16T15:27:43.336055,192.168.1.17,145.254.251.209,22,UDP,36118,0,connection
2026-02-16T15:27:53.336055,192.168.1.48,46.179.20.68,443,UDP,41918,0,connection
2026-02-16T15:27:56.336055,192.168.1.45,66.94.65.84,5432,ICMP,32931,0,connection
2026-02-16T15:28:02.336055,192.168.1.23,171.6.85.200,995,TCP,33661,0,connection
2026-02-16T15:28:16.336055,192.168.1.8,151.213.34.158,6379,TCP,7791,0,connection
2026-02-16T15:28:19.336055,192.168.1.28,120.208.7.36,22,TCP,2585,0,connection
2026-02-16T15:28:27.336055,192.168.1.49,72.174.197.108,143,TCP,44691,0,connection
2026-02-16T15:28:55.336055,192.168.1.11,64.190.28.148,5432,TCP,25519,0,connection
2026-02-16T15:29:01.336055,192.168.1.42,147.242.228.179,53,UDP,6473,0,connection
2026-02-16T15:29:24.336055,192.168.1.39,128.147.80.209,143,UDP,1455,0,connection
2026-02-16T15:29:31.336055,192.168.1.47,24.68.192.14,53,ICMP,37913,0,connection
2026-02-16T15:29:42.336055,192.168.1.19,219.192.84.43,443,UDP,38762,0,connection
2026-02-16T15:29:49.336055,192.168.1.9,7.175.189.32,143,TCP,21606,0,connection
2026-02-16T15:29:52.336055,192.168.1.6,55.173.21.28,143,ICMP,44536,0,connection
2026-02-16T15:30:04.336055,192.168.1.40,81.144.167.53,143,ICMP,6931,0,connection
2026-02-16T15:30:52.336055,192.168.1.28,72.174.197.108,53,UDP,4351,0,connection
2026-02-16T15:31:19.336055,192.168.1.18,147.242.228.179,143,UDP,32532,0,connection
2026-02-16T15:31:49.336055,192.168.1.31,168.101.82.211,25,UDP,8382,0,connection
2026-02-16T15:32:04.336055,192.168.1.45,147.143.143.25,6379,UDP,29375,0,connection
2026-02-16T15:32:05.336055,192.168.1.44,118.45.37.235,110,TCP,30454,0,connection
2026-02-16T15:32:18.336055,192.168.1.3,140.214.56.64,995,TCP,3295,0,connection
2026-02-16T15:32:20.336055,192.168.1.21,171.6.85.200,995,TCP,24005,0,connection
2026-02-16T15:32:21.336055,192.168.1.44,164.148.60.106,443,TCP,28524,0,connection
2026-02-16T15:32:23.336055,192.168.1.36,128.147.80.209,80,ICMP,3970,0,connection
